DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Shannon,SNN,Swiss Air,CL60,False,2025-05-05 09:20:00,09:36,2025-05-05 09:36:00,16
Athens,ATH,Swiss,A20N,False,2025-05-05 09:25:00,10:03,2025-05-05 10:03:00,38
Frankfurt,FRA,Air Dolomiti,E190,False,2025-05-05 09:30:00,09:44,2025-05-05 09:44:00,14
Belgrade,BEG,AirSERBIA,A319,False,2025-05-05 09:30:00,09:42,2025-05-05 09:42:00,12
Munich,MUC,Helvetic Airways,E295,False,2025-05-05 09:30:00,09:50,2025-05-05 09:50:00,20
Stuttgart,STR,Swiss,BCS3,False,2025-05-05 09:35:00,10:08,2025-05-05 10:08:00,33
Manchester,MAN,easyJet,A20N,False,2025-05-05 09:35:00,09:52,2025-05-05 09:52:00,17
Barcelona,BCN,Vueling,A321,False,2025-05-05 09:35:00,09:56,2025-05-05 09:56:00,21
Stockholm,ARN,Air Baltic,BCS3,False,2025-05-05 09:40:00,09:59,2025-05-05 09:59:00,19
Malaga,AGP,Swiss,A21N,False,2025-05-05 09:40:00,09:58,2025-05-05 09:58:00,18
Doha,DOH,Qatar Airways,A359,False,2025-05-05 09:40:00,09:54,2025-05-05 09:54:00,14
Antalya,AYT,SunExpress,B738,False,2025-05-05 09:40:00,10:00,2025-05-05 10:00:00,20
Mumbai,BOM,Swiss,A333,False,2025-05-05 09:45:00,10:11,2025-05-05 10:11:00,26
Lisbon,LIS,Swiss,A20N,False,2025-05-05 09:50:00,10:01,2025-05-05 10:01:00,11
Chicago,ORD,United Airlines,B763,False,2025-05-05 09:50:00,11:51,2025-05-05 11:51:00,121
Palma de Mallorca,PMI,easyJet,A320,False,2025-05-05 09:55:00,10:07,2025-05-05 10:07:00,12
Las Vegas,LAS,Edelweiss Air,A343,False,2025-05-05 09:55:00,10:36,2025-05-05 10:36:00,41
New York,JFK,Swiss,A333,False,2025-05-05 10:00:00,10:25,2025-05-05 10:25:00,25
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-05 10:00:00,10:16,2025-05-05 10:16:00,16
London,LTN,easyJet,A319,False,2025-05-05 10:00:00,10:14,2025-05-05 10:14:00,14
Alicante,ALC,easyJet,A319,False,2025-05-05 10:00:00,10:10,2025-05-05 10:10:00,10
New York,EWR,United Airlines,B763,False,2025-05-05 10:10:00,10:28,2025-05-05 10:28:00,18
Malaga,AGP,easyJet,A319,False,2025-05-05 10:10:00,10:20,2025-05-05 10:20:00,10
