DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Reykjavik,KEF,Edelweiss Air,A320,False,2025-05-17 11:50:00,12:08,2025-05-17 12:08:00,18
Washington,IAD,United Airlines,B764,False,2025-05-17 11:55:00,12:38,2025-05-17 12:38:00,43
Gothenburg,GOT,Helvetic Airways,E190,False,2025-05-17 12:00:00,12:13,2025-05-17 12:13:00,13
Tirana,TIA,Swiss,BCS3,False,2025-05-17 12:00:00,12:23,2025-05-17 12:23:00,23
Bucharest,OTP,Air Baltic,BCS3,False,2025-05-17 12:00:00,12:42,2025-05-17 12:42:00,42
London,LHR,Swiss,BCS3,False,2025-05-17 12:05:00,12:31,2025-05-17 12:31:00,26
Brindisi,BDS,Swiss,A320,False,2025-05-17 12:05:00,12:22,2025-05-17 12:22:00,17
Athens,ATH,Swiss,A21N,False,2025-05-17 12:05:00,13:29,2025-05-17 13:29:00,84
Valencia,VLC,Swiss,A320,False,2025-05-17 12:05:00,12:16,2025-05-17 12:16:00,11
Delhi,DEL,Swiss,A333,False,2025-05-17 12:10:00,12:27,2025-05-17 12:27:00,17
Cairo,CAI,Swiss,BCS3,False,2025-05-17 12:10:00,12:35,2025-05-17 12:35:00,25
Palermo,PMO,Swiss,A20N,False,2025-05-17 12:10:00,12:34,2025-05-17 12:34:00,24
Palma de Mallorca,PMI,Swiss,A21N,False,2025-05-17 12:10:00,12:25,2025-05-17 12:25:00,15
Warsaw,WAW,Helvetic Airways,E190,False,2025-05-17 12:15:00,12:40,2025-05-17 12:40:00,25
Belgrade,BEG,Swiss,BCS3,False,2025-05-17 12:15:00,12:32,2025-05-17 12:32:00,17
Bordeaux,BOD,Helvetic Airways,E195,False,2025-05-17 12:20:00,12:37,2025-05-17 12:37:00,17
Stockholm,ARN,Swiss,A20N,False,2025-05-17 12:20:00,12:41,2025-05-17 12:41:00,21
Naples,NAP,Air Baltic,BCS3,False,2025-05-17 12:20:00,12:47,2025-05-17 12:47:00,27
Barcelona,BCN,Swiss,A321,False,2025-05-17 12:20:00,12:42,2025-05-17 12:42:00,22
Marseille,MRS,Helvetic Airways,E290,False,2025-05-17 12:25:00,12:55,2025-05-17 12:55:00,30
Vienna,VIE,Helvetic Airways,E295,False,2025-05-17 12:25:00,12:45,2025-05-17 12:45:00,20
Budapest,BUD,Air Baltic,BCS3,False,2025-05-17 12:25:00,13:12,2025-05-17 13:12:00,47
Dubai,DXB,Swiss,A333,False,2025-05-17 12:30:00,12:56,2025-05-17 12:56:00,26
Amsterdam,AMS,Swiss,BCS1,False,2025-05-17 12:30:00,12:50,2025-05-17 12:50:00,20
Copenhagen,CPH,Swiss,A320,False,2025-05-17 12:30:00,13:05,2025-05-17 13:05:00,35
Cancun,CUN,Edelweiss Air,A343,False,2025-05-17 12:30:00,13:01,2025-05-17 13:01:00,31
Ostrava,OSR,My Freighter,B763,False,2025-05-17 12:30:00,13:48,2025-05-17 13:48:00,78
Nice,NCE,Helvetic Airways,E190,False,2025-05-17 12:35:00,12:59,2025-05-17 12:59:00,24
Hamburg,HAM,Air Baltic,BCS3,False,2025-05-17 12:35:00,13:24,2025-05-17 13:24:00,49
